1.91,0.00204091,0.00117917,0.00239335,0.00108494,0.000352437,-9.42251e-05,-3.31579e-28,5.01949e-15
1.92,0.0020534,0.00118144,0.00241332,0.0010872,0.000359922,-9.42412e-05,-3.35986e-28,5.04382e-15
1.93,0.00206601,0.00118377,0.00243361,0.00108953,0.000367597,-9.42309e-05,-3.40416e-28,5.06808e-15
1.94,0.00207886,0.00118618,0.00245428,0.00109197,0.000375418,-9.42018e-05,-3.44909e-28,5.0929e-15
1.95,0.00209205,0.0011887,0.00247539,0.00109454,0.000383335,-9.4161e-05,-3.4946e-28,5.11815e-15
1.96,0.00210571,0.00119136,0.002497,0.00109724,0.000391298,-9.41151e-05,-3.54043e-28,5.14344e-15
1.97,0.00211993,0.00119416,0.00251919,0.00110009,0.000399255,-9.40697e-05,-3.58673e-28,5.16902e-15
1.98,0.00213485,0.00119711,0.002542,0.00110308,0.000407155,-9.40296e-05,-3.63346e-28,5.19481e-15
1.99,0.00215055,0.00120019,0.0025655,0.00110619,0.000414949,-9.39983e-05,-3.68086e-28,5.22114e-15
2,0.00216714,0.0012034,0.00258973,0.00110942,0.00042259,-9.39783e-05,-3.72873e-28,5.24772e-15
2.01,0.00218469,0.0012067,0.00261472,0.00111273,0.000430038,-9.39711e-05,-3.77739e-28,5.27499e-15
2.02,0.00220327,0.00121007,0.00264053,0.0011161,0.000437255,-9.39771e-05,-3.82692e-28,5.30305e-15
2.03,0.00222295,0.00121348,0.00266716,0.00111949,0.000444212,-9.39959e-05,-3.87697e-28,5.3314e-15
2.04,0.00224374,0.00121689,0.00269463,0.00112286,0.000450883,-9.40261e-05,-3.92749e-28,5.35995e-15
2.05,0.00226569,0.00122026,0.00272294,0.00112619,0.00045725,-9.40662e-05,-3.97884e-28,5.3892e-15
2.06,0.00228879,0.00122356,0.00275209,0.00112944,0.000463302,-9.4114e-05,-4.03109e-28,5.41923e-15
2.07,0.00231305,0.00122674,0.00278208,0.00113257,0.000469029,-9.41672e-05,-4.08405e-28,5.44976e-15
2.08,0.00233845,0.00122978,0.00281288,0.00113555,0.00047443,-9.42232e-05,-4.13766e-28,5.4807e-15
2.09,0.00236496,0.00123264,0.00284446,0.00113836,0.000479507,-9.42798e-05,-4.19176e-28,5.51182e-15
2.1,0.00239255,0.0012353,0.00287681,0.00114097,0.000484266,-9.43346e-05,-4.24649e-28,5.54333e-15
2.11,0.00242118,0.00123773,0.0029099,0.00114335,0.000488714,-9.43856e-05,-4.30167e-28,5.57496e-15
2.12,0.00245082,0.00123992,0.00294368,0.00114549,0.000492862,-9.44308e-05,-4.35746e-28,5.60693e-15
2.13,0.00248141,0.00124184,0.00297813,0.00114738,0.000496722,-9.44686e-05,-4.41357e-28,5.63885e-15
2.14,0.0025129,0.0012435,0.00301321,0.001149,0.000500308,-9.44977e-05,-4.47036e-28,5.67118e-15
2.15,0.00254526,0.00124486,0.00304889,0.00115035,0.000503635,-9.45169e-05,-4.52773e-28,5.7038e-15
2.16,0.00257842,0.00124594,0.00308513,0.00115142,0.000506716,-9.45254e-05,-4.58557e-28,5.73654e-15
2.17,0.00261234,0.00124673,0.0031219,0.0011522,0.000509566,-9.45225e-05,-4.64403e-28,5.76961e-15
2.18,0.00264697,0.00124722,0.00315917,0.00115271,0.000512201,-9.45078e-05,-4.70319e-28,5.8031e-15
2.19,0.00268227,0.00124742,0.0031969,0.00115294,0.000514634,-9.44811e-05,-4.76305e-28,5.83697e-15
2.2,0.00271819,0.00124733,0.00323507,0.00115289,0.000516878,-9.44421e-05,-4.8235e-28,5.87111e-15
2.21,0.0027547,0.00124695,0.00327365,0.00115256,0.000518948,-9.43909e-05,-4.88459e-28,5.90557e-15
2.22,0.00279174,0.0012463,0.0033126,0.00115197,0.000520856,-9.43277e-05,-4.94684e-28,5.94095e-15
2.23,0.0028293,0.00124537,0.00335191,0.00115111,0.000522613,-9.42526e-05,-5.00974e-28,5.97665e-15
2.24,0.00286732,0.00124417,0.00339155,0.00115,0.000524231,-9.4166e-05,-5.07336e-28,6.01273e-15
2.25,0.00290578,0.00124271,0.0034315,0.00114864,0.000525721,-9.40681e-05,-5.13773e-28,6.04922e-15
2.26,0.00294465,0.00124101,0.00347174,0.00114705,0.000527092,-9.39594e-05,-5.20287e-28,6.08614e-15
